"","controller","condition","item","response","response_time","subject","group_G","reading_time","ambiguity_G","filled_gap_G"
"1878","PictureAccept","exp2-2",42,1,"1727","Native 9","Native",1727,"Unambiguous","Non-Filled-Gap"
"1882","PictureAccept","exp2-1",29,1,"1012","Native 9","Native",1012,"Ambiguous","Non-Filled-Gap"
"1886","PictureAccept","exp3-1",47,1,"1038","Native 9","Native",1038,"Ambiguous","Filled-Gap"
"1890","PictureAccept","exp3-2",50,1,"1277","Native 9","Native",1277,"Unambiguous","Filled-Gap"
"1906","PictureAccept","exp2-2",27,1,"748","Native 9","Native",748,"Unambiguous","Non-Filled-Gap"
"1918","PictureAccept","exp2-1",35,0,"857","Native 9","Native",857,"Ambiguous","Non-Filled-Gap"
"1922","PictureAccept","exp2-2",33,0,"1427","Native 9","Native",1427,"Unambiguous","Non-Filled-Gap"
"1938","PictureAccept","exp2-2",39,1,"1382","Native 9","Native",1382,"Unambiguous","Non-Filled-Gap"
"1942","PictureAccept","exp3-1",45,1,"695","Native 9","Native",695,"Ambiguous","Filled-Gap"
"1960","PictureAccept","exp3-2",51,1,"4744","Native 10","Native",4744,"Unambiguous","Filled-Gap"
"1968","PictureAccept","exp3-1",46,1,"3679","Native 10","Native",3679,"Ambiguous","Filled-Gap"
"1972","PictureAccept","exp2-2",29,1,"2645","Native 10","Native",2645,"Unambiguous","Non-Filled-Gap"
"1980","PictureAccept","exp2-2",32,1,"1762","Native 10","Native",1762,"Unambiguous","Non-Filled-Gap"
"1992","PictureAccept","exp2-2",26,1,"2401","Native 10","Native",2401,"Unambiguous","Non-Filled-Gap"
"2004","PictureAccept","exp2-1",37,1,"2540","Native 10","Native",2540,"Ambiguous","Non-Filled-Gap"
"2008","PictureAccept","exp2-1",34,1,"9896","Native 10","Native",9896,"Ambiguous","Non-Filled-Gap"
"2012","PictureAccept","exp3-1",48,1,"2844","Native 10","Native",2844,"Ambiguous","Filled-Gap"
"2016","PictureAccept","exp2-1",31,1,"6417","Native 10","Native",6417,"Ambiguous","Non-Filled-Gap"
"2028","PictureAccept","exp2-1",25,1,"2834","Native 10","Native",2834,"Ambiguous","Non-Filled-Gap"
"2032","PictureAccept","exp3-1",52,1,"4278","Native 10","Native",4278,"Ambiguous","Filled-Gap"
"2040","PictureAccept","exp2-3",39,1,"6331","Native 10","Native",6331,"Control","Non-Filled-Gap"
"2044","PictureAccept","exp2-3",27,1,"2531","Native 10","Native",2531,"Control","Non-Filled-Gap"
"2048","PictureAccept","exp3-1",50,1,"1350","Native 10","Native",1350,"Ambiguous","Filled-Gap"
"2056","PictureAccept","exp3-2",43,1,"3786","Native 10","Native",3786,"Unambiguous","Filled-Gap"
"2060","PictureAccept","exp3-2",45,1,"3461","Native 10","Native",3461,"Unambiguous","Filled-Gap"
"2068","PictureAccept","exp3-2",53,1,"4518","Native 10","Native",4518,"Unambiguous","Filled-Gap"
"2072","PictureAccept","exp2-3",30,0,"1838","Native 10","Native",1838,"Control","Non-Filled-Gap"
"2080","PictureAccept","exp2-2",38,1,"3227","Native 10","Native",3227,"Unambiguous","Non-Filled-Gap"
"2092","PictureAccept","exp3-2",49,1,"1863","Native 10","Native",1863,"Unambiguous","Filled-Gap"
"2096","PictureAccept","exp2-3",33,1,"2038","Native 10","Native",2038,"Control","Non-Filled-Gap"
"2100","PictureAccept","exp3-1",54,1,"4548","Native 10","Native",4548,"Ambiguous","Filled-Gap"
"2108","PictureAccept","exp2-2",41,1,"1118","Native 10","Native",1118,"Unambiguous","Non-Filled-Gap"
"2116","PictureAccept","exp3-1",44,1,"1921","Native 10","Native",1921,"Ambiguous","Filled-Gap"
"2120","PictureAccept","exp2-2",35,0,"9015","Native 10","Native",9015,"Unambiguous","Non-Filled-Gap"
"2128","PictureAccept","exp2-1",40,1,"1421","Native 10","Native",1421,"Ambiguous","Non-Filled-Gap"
"2132","PictureAccept","exp2-3",36,1,"1801","Native 10","Native",1801,"Control","Non-Filled-Gap"
"2136","PictureAccept","exp2-1",28,1,"1793","Native 10","Native",1793,"Ambiguous","Non-Filled-Gap"
"2144","PictureAccept","exp3-2",47,1,"1053","Native 10","Native",1053,"Unambiguous","Filled-Gap"
"2156","PictureAccept","exp2-3",42,1,"3961","Native 10","Native",3961,"Control","Non-Filled-Gap"
"2164","PictureAccept","exp3-2",44,0,"4438","Native 11","Native",4438,"Unambiguous","Filled-Gap"
"2176","PictureAccept","exp2-1",42,1,"3760","Native 11","Native",3760,"Ambiguous","Non-Filled-Gap"
"2184","PictureAccept","exp2-3",35,1,"5746","Native 11","Native",5746,"Control","Non-Filled-Gap"
"2188","PictureAccept","exp2-1",33,1,"2926","Native 11","Native",2926,"Ambiguous","Non-Filled-Gap"
"2192","PictureAccept","exp2-2",25,1,"2922","Native 11","Native",2922,"Unambiguous","Non-Filled-Gap"
"2196","PictureAccept","exp2-2",34,1,"1713","Native 11","Native",1713,"Unambiguous","Non-Filled-Gap"
"2200","PictureAccept","exp2-3",26,1,"2333","Native 11","Native",2333,"Control","Non-Filled-Gap"
"2208","PictureAccept","exp2-3",38,1,"2041","Native 11","Native",2041,"Control","Non-Filled-Gap"
"2212","PictureAccept","exp2-1",39,1,"3929","Native 11","Native",3929,"Ambiguous","Non-Filled-Gap"
"2220","PictureAccept","exp3-2",48,1,"2721","Native 11","Native",2721,"Unambiguous","Filled-Gap"
"2228","PictureAccept","exp3-1",49,1,"2877","Native 11","Native",2877,"Ambiguous","Filled-Gap"
"2232","PictureAccept","exp2-2",40,1,"1940","Native 11","Native",1940,"Unambiguous","Non-Filled-Gap"
"2244","PictureAccept","exp3-1",43,1,"1759","Native 11","Native",1759,"Ambiguous","Filled-Gap"
"2252","PictureAccept","exp3-1",53,1,"4122","Native 11","Native",4122,"Ambiguous","Filled-Gap"
"2256","PictureAccept","exp2-2",31,1,"2692","Native 11","Native",2692,"Unambiguous","Non-Filled-Gap"
"2260","PictureAccept","exp3-1",47,1,"2176","Native 11","Native",2176,"Ambiguous","Filled-Gap"
"2272","PictureAccept","exp2-2",37,1,"2344","Native 11","Native",2344,"Unambiguous","Non-Filled-Gap"
"2280","PictureAccept","exp3-1",45,1,"4151","Native 11","Native",4151,"Ambiguous","Filled-Gap"
"2288","PictureAccept","exp2-3",29,1,"1699","Native 11","Native",1699,"Control","Non-Filled-Gap"
"2300","PictureAccept","exp3-2",50,1,"2213","Native 11","Native",2213,"Unambiguous","Filled-Gap"
"2308","PictureAccept","exp2-2",28,1,"1609","Native 11","Native",1609,"Unambiguous","Non-Filled-Gap"
"2316","PictureAccept","exp3-2",52,0,"3774","Native 11","Native",3774,"Unambiguous","Filled-Gap"
"2324","PictureAccept","exp2-1",36,1,"2078","Native 11","Native",2078,"Ambiguous","Non-Filled-Gap"
"2328","PictureAccept","exp2-3",41,1,"3707","Native 11","Native",3707,"Control","Non-Filled-Gap"
"2336","PictureAccept","exp3-1",51,1,"5391","Native 11","Native",5391,"Ambiguous","Filled-Gap"
"2348","PictureAccept","exp2-1",27,1,"1643","Native 11","Native",1643,"Ambiguous","Non-Filled-Gap"
"2352","PictureAccept","exp2-3",32,1,"3011","Native 11","Native",3011,"Control","Non-Filled-Gap"
"2356","PictureAccept","exp3-2",54,1,"2965","Native 11","Native",2965,"Unambiguous","Filled-Gap"
"2364","PictureAccept","exp3-2",46,1,"2453","Native 11","Native",2453,"Unambiguous","Filled-Gap"
"2372","PictureAccept","exp2-1",30,1,"2222","Native 11","Native",2222,"Ambiguous","Non-Filled-Gap"
"2384","PictureAccept","exp2-1",41,1,"797","Native 12","Native",797,"Ambiguous","Non-Filled-Gap"
"2388","PictureAccept","exp2-2",42,1,"2109","Native 12","Native",2109,"Unambiguous","Non-Filled-Gap"
"2392","PictureAccept","exp3-1",44,1,"3153","Native 12","Native",3153,"Ambiguous","Filled-Gap"
"2396","PictureAccept","exp2-3",28,1,"987","Native 12","Native",987,"Control","Non-Filled-Gap"
"2404","PictureAccept","exp2-1",26,1,"2301","Native 12","Native",2301,"Ambiguous","Non-Filled-Gap"
"2408","PictureAccept","exp3-2",45,1,"1661","Native 12","Native",1661,"Unambiguous","Filled-Gap"
"2420","PictureAccept","exp2-3",31,1,"797","Native 12","Native",797,"Control","Non-Filled-Gap"
"2436","PictureAccept","exp3-2",43,1,"1600","Native 12","Native",1600,"Unambiguous","Filled-Gap"
"2440","PictureAccept","exp3-1",50,1,"1653","Native 12","Native",1653,"Ambiguous","Filled-Gap"
"2452","PictureAccept","exp3-1",54,0,"1502","Native 12","Native",1502,"Ambiguous","Filled-Gap"
"2456","PictureAccept","exp3-1",46,1,"1378","Native 12","Native",1378,"Ambiguous","Filled-Gap"
"2472","PictureAccept","exp2-1",32,1,"3014","Native 12","Native",3014,"Ambiguous","Non-Filled-Gap"
"2476","PictureAccept","exp2-2",27,1,"2162","Native 12","Native",2162,"Unambiguous","Non-Filled-Gap"
"2480","PictureAccept","exp2-2",33,0,"2114","Native 12","Native",2114,"Unambiguous","Non-Filled-Gap"
"2484","PictureAccept","exp3-1",52,1,"2963","Native 12","Native",2963,"Ambiguous","Filled-Gap"
"2488","PictureAccept","exp3-2",51,1,"905","Native 12","Native",905,"Unambiguous","Filled-Gap"
"2492","PictureAccept","exp2-3",25,1,"1595","Native 12","Native",1595,"Control","Non-Filled-Gap"
"2496","PictureAccept","exp2-3",37,1,"1157","Native 12","Native",1157,"Control","Non-Filled-Gap"
"2504","PictureAccept","exp2-1",38,0,"2005","Native 12","Native",2005,"Ambiguous","Non-Filled-Gap"
"2508","PictureAccept","exp3-1",48,1,"1157","Native 12","Native",1157,"Ambiguous","Filled-Gap"
"2516","PictureAccept","exp3-2",47,1,"932","Native 12","Native",932,"Unambiguous","Filled-Gap"
"2524","PictureAccept","exp2-1",35,1,"1640","Native 12","Native",1640,"Ambiguous","Non-Filled-Gap"
"2548","PictureAccept","exp2-3",34,1,"1987","Native 12","Native",1987,"Control","Non-Filled-Gap"
"2556","PictureAccept","exp2-1",29,1,"1337","Native 12","Native",1337,"Ambiguous","Non-Filled-Gap"
"2564","PictureAccept","exp2-2",30,1,"2725","Native 12","Native",2725,"Unambiguous","Non-Filled-Gap"
"2568","PictureAccept","exp2-3",40,1,"1308","Native 12","Native",1308,"Control","Non-Filled-Gap"
"2580","PictureAccept","exp3-2",53,1,"1060","Native 12","Native",1060,"Unambiguous","Filled-Gap"
"2584","PictureAccept","exp2-2",36,1,"1121","Native 12","Native",1121,"Unambiguous","Non-Filled-Gap"
"2588","PictureAccept","exp3-2",49,1,"1055","Native 12","Native",1055,"Unambiguous","Filled-Gap"
"2592","PictureAccept","exp2-2",39,0,"2559","Native 12","Native",2559,"Unambiguous","Non-Filled-Gap"
"2594","PictureAccept","exp3-1",43,1,"3802","Native 13","Native",3802,"Ambiguous","Filled-Gap"
"2602","PictureAccept","exp2-2",29,1,"2469","Native 13","Native",2469,"Unambiguous","Non-Filled-Gap"
"2606","PictureAccept","exp2-1",25,0,"4361","Native 13","Native",4361,"Ambiguous","Non-Filled-Gap"
"2614","PictureAccept","exp3-2",48,1,"2852","Native 13","Native",2852,"Unambiguous","Filled-Gap"
"2634","PictureAccept","exp2-3",39,1,"1634","Native 13","Native",1634,"Control","Non-Filled-Gap"
"2638","PictureAccept","exp3-1",49,0,"1909","Native 13","Native",1909,"Ambiguous","Filled-Gap"
"2642","PictureAccept","exp2-2",32,0,"2023","Native 13","Native",2023,"Unambiguous","Non-Filled-Gap"
"2654","PictureAccept","exp3-2",46,1,"2880","Native 13","Native",2880,"Unambiguous","Filled-Gap"
"2658","PictureAccept","exp2-3",30,0,"3322","Native 13","Native",3322,"Control","Non-Filled-Gap"
"2666","PictureAccept","exp2-2",38,0,"3467","Native 13","Native",3467,"Unambiguous","Non-Filled-Gap"
"2678","PictureAccept","exp2-2",35,1,"2049","Native 13","Native",2049,"Unambiguous","Non-Filled-Gap"
"2682","PictureAccept","exp3-1",53,0,"1877","Native 13","Native",1877,"Ambiguous","Filled-Gap"
"2686","PictureAccept","exp2-1",34,1,"1995","Native 13","Native",1995,"Ambiguous","Non-Filled-Gap"
"2690","PictureAccept","exp2-3",27,1,"1944","Native 13","Native",1944,"Control","Non-Filled-Gap"
"2706","PictureAccept","exp2-1",31,0,"886","Native 13","Native",886,"Ambiguous","Non-Filled-Gap"
"2714","PictureAccept","exp2-2",26,1,"2773","Native 13","Native",2773,"Unambiguous","Non-Filled-Gap"
"2718","PictureAccept","exp2-3",33,1,"1903","Native 13","Native",1903,"Control","Non-Filled-Gap"
"2722","PictureAccept","exp2-3",36,1,"2744","Native 13","Native",2744,"Control","Non-Filled-Gap"
"2738","PictureAccept","exp3-1",47,1,"1554","Native 13","Native",1554,"Ambiguous","Filled-Gap"
"2746","PictureAccept","exp3-2",44,1,"3598","Native 13","Native",3598,"Unambiguous","Filled-Gap"
"2758","PictureAccept","exp3-1",45,0,"2434","Native 13","Native",2434,"Ambiguous","Filled-Gap"
"2766","PictureAccept","exp2-2",41,1,"1374","Native 13","Native",1374,"Unambiguous","Non-Filled-Gap"
"2774","PictureAccept","exp3-2",54,0,"2249","Native 13","Native",2249,"Unambiguous","Filled-Gap"
"2782","PictureAccept","exp3-2",52,1,"1921","Native 13","Native",1921,"Unambiguous","Filled-Gap"
"2786","PictureAccept","exp2-3",42,1,"1051","Native 13","Native",1051,"Control","Non-Filled-Gap"
"2790","PictureAccept","exp2-1",40,0,"2102","Native 13","Native",2102,"Ambiguous","Non-Filled-Gap"
"2794","PictureAccept","exp2-1",28,1,"2569","Native 13","Native",2569,"Ambiguous","Non-Filled-Gap"
"2798","PictureAccept","exp3-1",51,1,"1836","Native 13","Native",1836,"Ambiguous","Filled-Gap"
"2802","PictureAccept","exp2-1",37,1,"2913","Native 13","Native",2913,"Ambiguous","Non-Filled-Gap"
"2806","PictureAccept","exp3-2",50,1,"1088","Native 13","Native",1088,"Unambiguous","Filled-Gap"
"2812","PictureAccept","exp3-2",47,1,"3039","Native 14","Native",3039,"Unambiguous","Filled-Gap"
"2832","PictureAccept","exp2-2",34,0,"2792","Native 14","Native",2792,"Unambiguous","Non-Filled-Gap"
"2836","PictureAccept","exp3-1",54,1,"10281","Native 14","Native",10281,"Ambiguous","Filled-Gap"
"2848","PictureAccept","exp2-2",37,1,"2712","Native 14","Native",2712,"Unambiguous","Non-Filled-Gap"
"2852","PictureAccept","exp2-3",35,1,"3561","Native 14","Native",3561,"Control","Non-Filled-Gap"
"2860","PictureAccept","exp2-1",33,1,"1269","Native 14","Native",1269,"Ambiguous","Non-Filled-Gap"
"2864","PictureAccept","exp2-2",40,1,"1715","Native 14","Native",1715,"Unambiguous","Non-Filled-Gap"
"2880","PictureAccept","exp2-1",27,1,"3923","Native 14","Native",3923,"Ambiguous","Non-Filled-Gap"
"2884","PictureAccept","exp2-2",25,1,"3121","Native 14","Native",3121,"Unambiguous","Non-Filled-Gap"
"2888","PictureAccept","exp3-1",52,1,"2926","Native 14","Native",2926,"Ambiguous","Filled-Gap"
"2904","PictureAccept","exp2-3",32,1,"5177","Native 14","Native",5177,"Control","Non-Filled-Gap"
"2912","PictureAccept","exp2-1",36,1,"2243","Native 14","Native",2243,"Ambiguous","Non-Filled-Gap"
"2924","PictureAccept","exp3-2",53,1,"2093","Native 14","Native",2093,"Unambiguous","Filled-Gap"
"2928","PictureAccept","exp2-3",29,1,"1333","Native 14","Native",1333,"Control","Non-Filled-Gap"
"2936","PictureAccept","exp2-3",38,1,"2053","Native 14","Native",2053,"Control","Non-Filled-Gap"
"2940","PictureAccept","exp3-1",44,1,"1407","Native 14","Native",1407,"Ambiguous","Filled-Gap"
"2944","PictureAccept","exp2-3",41,1,"1246","Native 14","Native",1246,"Control","Non-Filled-Gap"
"2948","PictureAccept","exp2-2",31,1,"2845","Native 14","Native",2845,"Unambiguous","Non-Filled-Gap"
"2952","PictureAccept","exp2-1",42,1,"2203","Native 14","Native",2203,"Ambiguous","Non-Filled-Gap"
"2956","PictureAccept","exp3-2",51,1,"1631","Native 14","Native",1631,"Unambiguous","Filled-Gap"
"2960","PictureAccept","exp3-2",45,1,"883","Native 14","Native",883,"Unambiguous","Filled-Gap"
"2972","PictureAccept","exp3-1",46,1,"1648","Native 14","Native",1648,"Ambiguous","Filled-Gap"
"2984","PictureAccept","exp2-3",26,1,"2537","Native 14","Native",2537,"Control","Non-Filled-Gap"
"2992","PictureAccept","exp3-2",49,1,"4778","Native 14","Native",4778,"Unambiguous","Filled-Gap"
"2996","PictureAccept","exp3-2",43,1,"2118","Native 14","Native",2118,"Unambiguous","Filled-Gap"
"3004","PictureAccept","exp2-1",30,1,"4019","Native 14","Native",4019,"Ambiguous","Non-Filled-Gap"
"3008","PictureAccept","exp3-1",50,1,"975","Native 14","Native",975,"Ambiguous","Filled-Gap"
"3012","PictureAccept","exp2-1",39,1,"1258","Native 14","Native",1258,"Ambiguous","Non-Filled-Gap"
"3020","PictureAccept","exp2-2",28,1,"1701","Native 14","Native",1701,"Unambiguous","Non-Filled-Gap"
"3024","PictureAccept","exp3-1",48,1,"1143","Native 14","Native",1143,"Ambiguous","Filled-Gap"
"3026","PictureAccept","exp2-2",39,0,"1957","Native 15","Native",1957,"Unambiguous","Non-Filled-Gap"
"3030","PictureAccept","exp3-1",45,1,"3227","Native 15","Native",3227,"Ambiguous","Filled-Gap"
"3034","PictureAccept","exp3-2",52,0,"1239","Native 15","Native",1239,"Unambiguous","Filled-Gap"
"3046","PictureAccept","exp2-1",41,1,"1003","Native 15","Native",1003,"Ambiguous","Non-Filled-Gap"
"3054","PictureAccept","exp2-1",32,1,"1221","Native 15","Native",1221,"Ambiguous","Non-Filled-Gap"
"3070","PictureAccept","exp3-1",49,0,"2058","Native 15","Native",2058,"Ambiguous","Filled-Gap"
"3074","PictureAccept","exp2-3",28,1,"741","Native 15","Native",741,"Control","Non-Filled-Gap"
"3078","PictureAccept","exp3-2",46,1,"918","Native 15","Native",918,"Unambiguous","Filled-Gap"
"3082","PictureAccept","exp2-3",34,1,"1278","Native 15","Native",1278,"Control","Non-Filled-Gap"
"3094","PictureAccept","exp3-1",51,1,"1550","Native 15","Native",1550,"Ambiguous","Filled-Gap"
"3118","PictureAccept","exp3-2",50,1,"1080","Native 15","Native",1080,"Unambiguous","Filled-Gap"
"3126","PictureAccept","exp2-3",40,1,"1453","Native 15","Native",1453,"Control","Non-Filled-Gap"
"3130","PictureAccept","exp2-2",27,0,"1432","Native 15","Native",1432,"Unambiguous","Non-Filled-Gap"
"3134","PictureAccept","exp2-3",37,1,"1489","Native 15","Native",1489,"Control","Non-Filled-Gap"
"3138","PictureAccept","exp2-2",30,0,"784","Native 15","Native",784,"Unambiguous","Non-Filled-Gap"
"3150","PictureAccept","exp2-2",36,1,"696","Native 15","Native",696,"Unambiguous","Non-Filled-Gap"
"3154","PictureAccept","exp3-1",53,1,"850","Native 15","Native",850,"Ambiguous","Filled-Gap"
"3158","PictureAccept","exp2-1",29,1,"1109","Native 15","Native",1109,"Ambiguous","Non-Filled-Gap"
"3166","PictureAccept","exp2-2",33,1,"1337","Native 15","Native",1337,"Unambiguous","Non-Filled-Gap"
"3178","PictureAccept","exp3-1",43,1,"1101","Native 15","Native",1101,"Ambiguous","Filled-Gap"
"3182","PictureAccept","exp3-2",54,1,"802","Native 15","Native",802,"Unambiguous","Filled-Gap"
"3186","PictureAccept","exp3-2",44,1,"1381","Native 15","Native",1381,"Unambiguous","Filled-Gap"
"3190","PictureAccept","exp2-2",42,0,"1001","Native 15","Native",1001,"Unambiguous","Non-Filled-Gap"
"3194","PictureAccept","exp2-1",26,0,"742","Native 15","Native",742,"Ambiguous","Non-Filled-Gap"
"3198","PictureAccept","exp3-2",48,1,"877","Native 15","Native",877,"Unambiguous","Filled-Gap"
"3206","PictureAccept","exp2-1",35,1,"2017","Native 15","Native",2017,"Ambiguous","Non-Filled-Gap"
"3210","PictureAccept","exp3-1",47,1,"1237","Native 15","Native",1237,"Ambiguous","Filled-Gap"
"3218","PictureAccept","exp2-1",38,1,"1873","Native 15","Native",1873,"Ambiguous","Non-Filled-Gap"
"3226","PictureAccept","exp2-3",25,0,"1229","Native 15","Native",1229,"Control","Non-Filled-Gap"
"3234","PictureAccept","exp2-3",31,1,"1088","Native 15","Native",1088,"Control","Non-Filled-Gap"
"3242","PictureAccept","exp2-3",39,1,"2582","Native 16","Native",2582,"Control","Non-Filled-Gap"
"3254","PictureAccept","exp3-1",44,1,"3975","Native 16","Native",3975,"Ambiguous","Filled-Gap"
"3270","PictureAccept","exp3-1",52,0,"7689","Native 16","Native",7689,"Ambiguous","Filled-Gap"
"3274","PictureAccept","exp3-1",48,1,"1134","Native 16","Native",1134,"Ambiguous","Filled-Gap"
"3282","PictureAccept","exp3-2",45,1,"1455","Native 16","Native",1455,"Unambiguous","Filled-Gap"
"3290","PictureAccept","exp2-1",34,0,"3746","Native 16","Native",3746,"Ambiguous","Non-Filled-Gap"
"3294","PictureAccept","exp2-3",30,1,"2263","Native 16","Native",2263,"Control","Non-Filled-Gap"
"3298","PictureAccept","exp3-1",46,1,"2577","Native 16","Native",2577,"Ambiguous","Filled-Gap"
"3326","PictureAccept","exp2-1",40,1,"4455","Native 16","Native",4455,"Ambiguous","Non-Filled-Gap"
"3334","PictureAccept","exp3-2",53,1,"2712","Native 16","Native",2712,"Unambiguous","Filled-Gap"
"3338","PictureAccept","exp2-2",41,0,"8432","Native 16","Native",8432,"Unambiguous","Non-Filled-Gap"
"3342","PictureAccept","exp2-1",37,1,"2373","Native 16","Native",2373,"Ambiguous","Non-Filled-Gap"
"3350","PictureAccept","exp2-2",26,0,"3315","Native 16","Native",3315,"Unambiguous","Non-Filled-Gap"
"3362","PictureAccept","exp2-1",28,1,"1194","Native 16","Native",1194,"Ambiguous","Non-Filled-Gap"
"3370","PictureAccept","exp2-1",31,1,"1618","Native 16","Native",1618,"Ambiguous","Non-Filled-Gap"
